,target_value,predicted_value,predicted_value_scaled
14590,4.0,4.02077656676,4.0
14593,4.0,2.75160599572,3.0
14596,3.0,4.85080645161,5.0
14598,4.0,2.19110576923,2.0
14599,4.0,3.25148179509,3.5
14609,4.5,3.16890881913,3.0
14619,4.0,4.25389518414,4.5
14623,2.5,4.07113303628,4.0
14625,4.0,3.98581757508,4.0
14625,4.0,3.98581757508,4.0
14651,4.5,3.69511149228,3.5
14657,4.5,3.25148179509,3.5
14660,4.0,2.19110576923,2.0
14670,4.0,3.25148179509,3.5
14677,3.0,3.72427502339,3.5
14681,2.0,3.16890881913,3.0
14682,4.5,3.98581757508,4.0
14683,3.5,3.44642857143,3.5
14686,4.0,3.98581757508,4.0
14696,4.5,4.02077656676,4.0
14709,4.5,3.53464673913,3.5
14713,4.5,3.69511149228,3.5
14715,4.5,4.11492443325,4.0
14718,4.5,3.5,3.5
14718,4.5,3.5,3.5
14748,3.0,2.0,2.0
14748,3.0,2.0,2.0
14750,4.5,2.68604651163,2.5
14756,4.0,4.07113303628,4.0
14760,4.0,2.75160599572,3.0
14766,4.0,3.98581757508,4.0
14767,4.5,3.64806866953,3.5
14789,4.5,3.98581757508,4.0
14792,4.0,4.07113303628,4.0
14792,4.0,4.07113303628,4.0
14796,4.5,3.98581757508,4.0
14803,4.5,4.3115942029,4.5
14823,4.0,3.53464673913,3.5
14828,3.0,3.98581757508,4.0
14832,4.5,4.07113303628,4.0
14836,4.5,3.98581757508,4.0
14839,4.5,3.98581757508,4.0
14845,4.5,3.72427502339,3.5
14855,4.5,4.02077656676,4.0
14856,4.0,3.72427502339,3.5
14858,5.0,3.72427502339,3.5
14862,3.5,3.25148179509,3.5
14873,4.0,3.72427502339,3.5
14876,4.5,3.72427502339,3.5
14877,4.5,3.72427502339,3.5
14893,4.0,4.02077656676,4.0
14896,4.0,3.64806866953,3.5
14902,3.5,3.25148179509,3.5
14911,4.5,3.16890881913,3.0
14912,5.0,3.31609195402,3.5
14913,4.0,3.25148179509,3.5
14921,4.5,3.72427502339,3.5
14925,4.5,3.86979166667,4.0
14930,4.5,4.07113303628,4.0
14950,4.5,4.07113303628,4.0
14950,4.5,4.07113303628,4.0
14965,4.5,4.25389518414,4.5
14965,4.5,4.25389518414,4.5
14984,4.0,3.98581757508,4.0
14993,5.0,3.16890881913,3.0
14996,4.0,3.69511149228,3.5
15006,4.0,4.42830882353,4.5
15008,4.5,4.07113303628,4.0
15009,3.5,4.85080645161,5.0
15009,3.5,4.85080645161,5.0
15013,5.0,4.02077656676,4.0
15020,4.5,4.61350574713,4.5
15024,4.0,3.98581757508,4.0
15054,4.5,4.07113303628,4.0
15072,4.5,3.86979166667,4.0
15074,4.5,4.07113303628,4.0
15077,5.0,4.25389518414,4.5
15095,4.0,4.07113303628,4.0
15100,4.5,4.25389518414,4.5
15106,3.5,4.25389518414,4.5
15112,4.5,4.50833333333,4.5
15115,4.0,4.02077656676,4.0
15138,4.5,4.07113303628,4.0
15140,5.0,3.72427502339,3.5
15162,4.0,3.72427502339,3.5
15164,4.5,3.98581757508,4.0
15166,4.5,3.64806866953,3.5
15174,4.5,4.07113303628,4.0
15176,4.0,4.42830882353,4.5
15177,3.0,4.31882440476,4.5
15186,5.0,4.07113303628,4.0
15195,3.5,3.98581757508,4.0
15196,4.0,4.07113303628,4.0
15198,4.5,4.61350574713,4.5
15199,4.0,4.02077656676,4.0
15201,3.5,4.31882440476,4.5
15203,4.5,4.42830882353,4.5
15204,4.0,4.02077656676,4.0
15207,4.5,4.25389518414,4.5
15208,4.0,4.25389518414,4.5
15215,4.0,4.02077656676,4.0
15226,4.0,3.69511149228,3.5
15230,4.0,3.69511149228,3.5
15247,4.0,4.19736842105,4.0
15252,5.0,3.72427502339,3.5
15266,4.0,4.25389518414,4.5
15266,4.0,4.25389518414,4.5
15272,4.5,4.49681528662,4.5
15282,4.5,4.07113303628,4.0
15285,4.5,3.72427502339,3.5
15286,4.5,4.07113303628,4.0
15287,4.0,4.07113303628,4.0
15293,4.5,4.3115942029,4.5
15298,4.0,4.61350574713,4.5
15300,3.0,4.48761609907,4.5
15302,4.0,4.02077656676,4.0
15308,4.0,4.25389518414,4.5
15313,4.0,4.42830882353,4.5
15318,4.0,4.25389518414,4.5
15326,4.5,3.69511149228,3.5
15336,4.0,4.25389518414,4.5
15339,5.0,3.69511149228,3.5
15341,4.0,4.02077656676,4.0
15344,3.5,4.31882440476,4.5
15346,4.0,4.02077656676,4.0
15349,4.0,3.98581757508,4.0
15351,4.5,4.31882440476,4.5
15359,4.0,3.72427502339,3.5
15363,4.5,4.07113303628,4.0
15367,4.0,4.07113303628,4.0
15368,4.0,3.86979166667,4.0
15369,3.5,4.25389518414,4.5
15377,5.0,4.31882440476,4.5
15381,4.0,4.02077656676,4.0
15385,3.5,4.3115942029,4.5
15385,3.5,4.3115942029,4.5
15389,5.0,4.25389518414,4.5
15397,3.5,4.3115942029,4.5
15401,4.0,4.49681528662,4.5
15401,4.0,4.49681528662,4.5
15410,4.0,4.25389518414,4.5
15412,4.0,3.86979166667,4.0
15417,4.0,3.98581757508,4.0
15417,4.0,3.98581757508,4.0
15425,4.5,3.69511149228,3.5
15430,4.5,4.07113303628,4.0
15439,4.0,3.69511149228,3.5
15440,5.0,3.64806866953,3.5
15443,4.0,3.25148179509,3.5
15445,4.5,3.64806866953,3.5
15451,4.5,3.64806866953,3.5
15458,4.0,4.3115942029,4.5
15462,5.0,3.16890881913,3.0
15463,5.0,4.07113303628,4.0
15466,4.5,4.02077656676,4.0
15472,4.5,3.25148179509,3.5
15484,4.0,3.1449704142,3.0
15484,4.0,3.1449704142,3.0
15493,4.5,2.19110576923,2.0
15500,4.0,3.53464673913,3.5
15503,4.5,3.69511149228,3.5
15506,4.5,3.72427502339,3.5
15507,4.5,3.72427502339,3.5
15512,4.0,3.64806866953,3.5
15514,4.0,3.25148179509,3.5
15527,4.0,3.98581757508,4.0
15527,4.0,3.98581757508,4.0
15531,4.5,3.69511149228,3.5
15536,4.0,2.19110576923,2.0
15541,4.0,3.25148179509,3.5
15554,4.0,3.72427502339,3.5
15556,5.0,4.25389518414,4.5
15560,3.5,4.07113303628,4.0
15564,4.0,3.53464673913,3.5
15567,4.5,3.86979166667,4.0
15585,5.0,3.69511149228,3.5
15590,4.5,4.83333333333,5.0
15597,5.0,4.19736842105,4.0
15607,4.0,3.69511149228,3.5
15618,4.0,4.07113303628,4.0
15626,4.5,3.69511149228,3.5
15644,5.0,3.53464673913,3.5
15645,4.5,3.25148179509,3.5
15662,4.0,3.72427502339,3.5
15666,4.5,3.1449704142,3.0
15671,4.5,4.07113303628,4.0
15672,4.5,3.98581757508,4.0
15674,4.0,2.75160599572,3.0
15677,4.5,4.02077656676,4.0
15677,4.5,4.02077656676,4.0
15680,4.0,3.53464673913,3.5
15687,4.5,3.72427502339,3.5
15689,4.0,3.98581757508,4.0
15694,4.5,3.25148179509,3.5
15701,3.5,4.02077656676,4.0
15710,4.0,4.07113303628,4.0
15734,4.0,3.16890881913,3.0
15746,4.0,3.69511149228,3.5
15748,4.0,4.07113303628,4.0
15749,4.0,3.98581757508,4.0
15752,4.0,3.72427502339,3.5
15754,4.0,4.02077656676,4.0
15755,3.5,3.25148179509,3.5
15760,4.0,4.83333333333,5.0
15768,4.0,3.72427502339,3.5
15792,4.0,3.98581757508,4.0
15793,3.0,2.82460732984,3.0
15794,4.0,3.25148179509,3.5
15795,4.5,2.75160599572,3.0
15797,3.0,2.19110576923,2.0
15800,4.5,4.07113303628,4.0
15802,4.0,4.31882440476,4.5
15804,3.5,3.64806866953,3.5
15808,4.0,3.86979166667,4.0
15812,4.0,4.19736842105,4.0
15814,4.0,3.69511149228,3.5
15814,4.0,3.69511149228,3.5
15822,3.0,3.64806866953,3.5
15829,3.5,3.72427502339,3.5
15832,3.5,3.16890881913,3.0
15834,4.0,3.25148179509,3.5
15834,4.0,3.25148179509,3.5
15845,3.5,4.07113303628,4.0
15846,4.0,3.25148179509,3.5
15850,3.5,4.07113303628,4.0
15860,3.5,3.72427502339,3.5
15881,3.0,3.72427502339,3.5
15891,4.0,4.11492443325,4.0
15892,4.0,4.19736842105,4.0
15911,4.5,4.02077656676,4.0
15912,3.0,3.72427502339,3.5
15920,4.5,3.72427502339,3.5
15945,4.0,3.98581757508,4.0
15946,4.0,3.98581757508,4.0
15947,3.5,3.69511149228,3.5
15951,3.5,3.25148179509,3.5
15954,2.0,3.31609195402,3.5
15960,3.5,4.02077656676,4.0
15970,3.5,3.25148179509,3.5
15979,3.5,4.42830882353,4.5
15982,4.5,3.69511149228,3.5
15989,4.0,4.42830882353,4.5
15995,4.0,3.1449704142,3.0
15997,3.5,3.72427502339,3.5
16022,4.0,4.07113303628,4.0
16026,3.0,4.07113303628,4.0
16026,3.0,4.07113303628,4.0
16027,3.5,3.72427502339,3.5
16032,4.5,3.5,3.5
16036,4.5,3.72427502339,3.5
16049,4.5,4.07113303628,4.0
16052,5.0,3.69511149228,3.5
16057,4.0,4.02077656676,4.0
16060,5.0,4.02077656676,4.0
16065,4.5,3.69511149228,3.5
16067,4.0,3.98581757508,4.0
16072,5.0,3.25148179509,3.5
16092,4.0,3.69511149228,3.5
16094,4.5,3.31609195402,3.5
16099,5.0,3.69511149228,3.5
16101,4.5,4.07113303628,4.0
16105,4.0,4.19736842105,4.0
16111,4.0,4.11492443325,4.0
16119,4.5,3.16890881913,3.0
16134,4.0,3.69511149228,3.5
16144,4.5,4.11492443325,4.0
16144,4.5,4.11492443325,4.0
16150,4.5,3.69511149228,3.5
16155,4.5,4.3115942029,4.5
16158,4.5,3.72427502339,3.5
16165,4.0,4.02077656676,4.0
16167,4.5,3.69511149228,3.5
16169,4.5,3.98581757508,4.0
16172,4.0,4.31882440476,4.5
16188,4.5,4.25389518414,4.5
16188,4.5,4.25389518414,4.5
16200,3.5,4.07113303628,4.0
16206,4.0,4.11492443325,4.0
16209,4.0,4.07113303628,4.0
16212,4.0,3.98581757508,4.0
16225,4.5,4.11492443325,4.0
16240,4.5,4.07113303628,4.0
16245,4.0,3.72427502339,3.5
16250,4.5,3.25148179509,3.5
16258,5.0,2.68604651163,2.5
16258,5.0,2.68604651163,2.5
16260,4.5,3.16890881913,3.0
16266,4.5,3.16890881913,3.0
16279,4.0,4.07113303628,4.0
16288,4.0,4.31882440476,4.5
16295,4.5,4.07113303628,4.0
16315,4.0,4.11492443325,4.0
16321,5.0,4.07113303628,4.0
16332,4.0,4.42830882353,4.5
16344,4.5,4.31882440476,4.5
16345,4.0,4.31882440476,4.5
16359,4.0,4.50833333333,4.5
16361,4.5,3.98581757508,4.0
16367,4.5,3.53464673913,3.5
16376,3.5,4.02077656676,4.0
16378,4.5,3.64806866953,3.5
16401,4.5,3.25148179509,3.5
16403,4.5,3.98581757508,4.0
16417,4.5,3.98581757508,4.0
16420,4.5,3.69511149228,3.5
16423,5.0,4.07113303628,4.0
16423,5.0,4.07113303628,4.0
16430,4.0,3.1449704142,3.0
16438,4.5,4.02077656676,4.0
16442,4.0,4.02077656676,4.0
16445,4.0,4.07113303628,4.0
16446,5.0,4.11492443325,4.0
16453,3.5,4.07113303628,4.0
16455,4.0,4.07113303628,4.0
16455,4.0,4.07113303628,4.0
16457,3.5,3.98581757508,4.0
16469,4.0,2.19110576923,2.0
16486,4.0,3.72427502339,3.5
16491,4.0,4.07113303628,4.0
16508,5.0,2.68604651163,2.5
16509,3.5,3.72427502339,3.5
16510,2.0,3.72427502339,3.5
16513,4.5,3.86979166667,4.0
16535,4.5,3.72427502339,3.5
16535,4.5,3.72427502339,3.5
16541,4.0,3.72427502339,3.5
16548,5.0,3.72427502339,3.5
16550,4.0,3.98581757508,4.0
16603,4.0,3.25148179509,3.5
16605,4.5,3.98581757508,4.0
16607,4.0,4.11492443325,4.0
16622,3.0,3.25148179509,3.5
16624,4.0,1.7625,2.0
16627,5.0,3.98581757508,4.0
16637,4.0,4.07113303628,4.0
16667,4.0,4.07113303628,4.0
16670,4.5,3.86979166667,4.0
16678,4.5,3.16890881913,3.0
16680,5.0,2.19110576923,2.0
16682,5.0,3.64806866953,3.5
16686,5.0,3.16890881913,3.0
16702,4.0,3.72427502339,3.5
16706,4.5,3.69511149228,3.5
16718,5.0,3.69511149228,3.5
16725,4.5,3.98581757508,4.0
16729,4.5,4.02077656676,4.0
16733,4.5,3.72427502339,3.5
16736,4.5,4.02077656676,4.0
16742,4.5,4.07113303628,4.0
16743,4.0,3.98581757508,4.0
16763,4.0,3.69511149228,3.5
16770,4.5,4.07113303628,4.0
16780,4.0,3.72427502339,3.5
16790,4.5,3.72427502339,3.5
16826,3.0,3.25148179509,3.5
16829,4.0,3.72427502339,3.5
16829,4.0,3.72427502339,3.5
16831,5.0,4.71428571429,4.5
16834,3.0,3.86979166667,4.0
16848,4.5,2.9375,3.0
16859,4.5,4.07113303628,4.0
16860,4.0,3.16890881913,3.0
16866,5.0,3.53464673913,3.5
16872,4.0,3.72427502339,3.5
16873,3.5,3.98581757508,4.0
16882,4.5,4.19736842105,4.0
16886,4.5,3.16890881913,3.0
16889,5.0,3.64806866953,3.5
16892,4.5,2.75160599572,3.0
16892,4.5,2.75160599572,3.0
16896,4.5,3.31609195402,3.5
16899,4.5,2.19110576923,2.0
16907,4.5,3.69511149228,3.5
16928,4.0,1.7625,2.0
16932,4.0,3.98581757508,4.0
16932,4.0,3.98581757508,4.0
16936,4.0,3.86979166667,4.0
16940,3.5,3.25148179509,3.5
16942,4.0,3.53464673913,3.5
16949,4.0,3.53464673913,3.5
16951,3.5,3.16890881913,3.0
16952,4.5,4.07113303628,4.0
16958,2.5,3.25148179509,3.5
16965,5.0,3.44642857143,3.5
16970,3.5,3.98581757508,4.0
16977,5.0,4.31882440476,4.5
16983,4.0,3.25148179509,3.5
16985,4.0,4.25389518414,4.5
16989,4.5,4.11492443325,4.0
16991,4.5,4.50833333333,4.5
16994,4.5,4.61350574713,4.5
17016,4.5,2.19110576923,2.0
17020,4.0,2.19110576923,2.0
17021,3.5,2.19110576923,2.0
17026,4.5,3.16890881913,3.0
17026,4.5,3.16890881913,3.0
17030,4.0,4.07113303628,4.0
17032,4.5,2.75,3.0
17035,4.0,3.64806866953,3.5
17039,4.5,3.72427502339,3.5
17040,4.5,3.98581757508,4.0
17041,4.0,4.07113303628,4.0
17049,4.5,3.72427502339,3.5
17074,4.5,3.64806866953,3.5
17076,4.5,3.64806866953,3.5
17094,4.0,3.25148179509,3.5
17095,3.5,3.25148179509,3.5
17098,5.0,3.69511149228,3.5
17111,4.0,3.98581757508,4.0
17115,4.5,3.98581757508,4.0
17123,4.5,3.86979166667,4.0
17124,4.5,4.85080645161,5.0
17130,5.0,3.69511149228,3.5
17132,4.5,4.02077656676,4.0
17136,4.0,2.19110576923,2.0
17137,4.5,3.72427502339,3.5
17144,4.0,3.64806866953,3.5
17174,5.0,3.98581757508,4.0
17177,4.0,4.07113303628,4.0
17183,4.5,4.42830882353,4.5
17186,4.0,4.25389518414,4.5
17202,4.5,4.07113303628,4.0
17204,4.0,2.19110576923,2.0
17213,4.0,2.75160599572,3.0
17221,4.5,4.07113303628,4.0
17224,5.0,3.98581757508,4.0
17229,4.0,3.5,3.5
17232,4.0,3.31609195402,3.5
17233,4.5,4.19736842105,4.0
17243,4.5,4.02077656676,4.0
17252,5.0,4.02077656676,4.0
17275,4.5,3.86979166667,4.0
17276,4.0,3.98581757508,4.0
17277,5.0,3.53464673913,3.5
17284,4.5,4.02077656676,4.0
17287,5.0,3.98581757508,4.0
17292,4.5,3.25148179509,3.5
17299,4.5,3.98581757508,4.0
17300,5.0,3.72427502339,3.5
17301,4.5,3.98581757508,4.0
17306,4.5,4.11492443325,4.0
17309,4.5,4.31882440476,4.5
17312,4.5,4.07113303628,4.0
17322,5.0,3.98581757508,4.0
17322,5.0,3.98581757508,4.0
17334,3.5,3.69511149228,3.5
17335,5.0,3.42857142857,3.5
17337,4.0,3.72427502339,3.5
17344,4.0,4.85080645161,5.0
17345,4.5,4.07113303628,4.0
17358,4.5,4.02077656676,4.0
17359,4.0,3.98581757508,4.0
17368,4.0,4.11492443325,4.0
17380,4.5,4.07113303628,4.0
17383,4.5,3.69511149228,3.5
17383,4.5,3.69511149228,3.5
17389,4.5,3.72427502339,3.5
17399,4.0,3.98581757508,4.0
17412,4.5,3.86979166667,4.0
17417,4.5,3.69511149228,3.5
17422,4.0,4.25389518414,4.5
17427,3.5,4.02077656676,4.0
17431,4.0,4.49681528662,4.5
17433,4.0,3.72427502339,3.5
17439,4.0,4.11492443325,4.0
17444,4.0,4.07113303628,4.0
17462,5.0,3.72427502339,3.5
17474,3.5,4.3115942029,4.5
17484,3.5,2.19110576923,2.0
17494,4.0,3.25148179509,3.5
17494,4.0,3.25148179509,3.5
17500,4.0,3.25148179509,3.5
17505,3.0,3.69511149228,3.5
17505,3.0,3.69511149228,3.5
17506,4.5,3.72427502339,3.5
17509,4.0,3.98581757508,4.0
17526,4.0,2.75160599572,3.0
17531,4.0,4.02077656676,4.0
17536,4.0,3.72427502339,3.5
17550,4.0,3.64806866953,3.5
17559,4.5,3.31609195402,3.5
17571,3.5,4.25389518414,4.5
17571,3.5,4.25389518414,4.5
17574,4.5,3.53464673913,3.5
17579,4.5,3.25148179509,3.5
17595,4.5,3.69511149228,3.5
17601,4.0,3.69511149228,3.5
17602,3.5,3.69511149228,3.5
17602,3.5,3.69511149228,3.5
17603,4.0,4.07113303628,4.0
17605,4.5,3.98581757508,4.0
17608,4.5,4.50833333333,4.5
17611,4.0,4.19736842105,4.0
17628,4.0,4.42830882353,4.5
17631,4.5,4.49681528662,4.5
17634,4.0,4.31882440476,4.5
17635,4.0,3.72427502339,3.5
17652,4.5,3.16890881913,3.0
17677,2.5,2.75160599572,3.0
17685,4.0,3.53464673913,3.5
17701,3.5,3.25148179509,3.5
17709,4.5,3.53464673913,3.5
17715,4.5,3.53464673913,3.5
17718,4.0,3.31609195402,3.5
17728,4.0,3.1449704142,3.0
17732,4.5,3.72427502339,3.5
17733,3.5,3.98581757508,4.0
17734,3.5,3.25148179509,3.5
17739,4.0,3.25148179509,3.5
17743,4.0,2.68604651163,2.5
17748,3.5,4.3115942029,4.5
17749,3.5,3.16890881913,3.0
17757,4.5,3.25148179509,3.5
17757,4.5,3.25148179509,3.5
17761,4.0,3.16890881913,3.0
17800,4.0,3.72427502339,3.5
17804,4.0,3.64806866953,3.5
17807,4.0,3.25148179509,3.5
17809,3.5,4.25389518414,4.5
17810,4.5,4.19736842105,4.0
17814,4.5,4.19736842105,4.0
17818,4.5,4.02077656676,4.0
17819,4.5,3.98581757508,4.0
17821,4.0,4.11492443325,4.0
17822,4.0,3.53464673913,3.5
17838,4.5,4.07113303628,4.0
17846,4.0,3.69511149228,3.5
17852,4.0,4.02077656676,4.0
17856,4.0,3.98581757508,4.0
17864,4.0,4.02077656676,4.0
17869,4.0,4.50833333333,4.5
17871,4.0,4.07113303628,4.0
17871,4.0,4.07113303628,4.0
17875,4.0,3.86979166667,4.0
17884,4.5,3.25148179509,3.5
17889,3.5,3.72427502339,3.5
17890,4.0,4.07113303628,4.0
17891,4.0,4.31882440476,4.5
17893,4.5,3.69511149228,3.5
17894,4.5,4.02077656676,4.0
17896,4.5,3.72427502339,3.5
17897,4.5,4.50833333333,4.5
17905,4.5,4.25389518414,4.5
17908,4.0,2.82460732984,3.0
17918,4.0,1.7625,2.0
17919,4.0,4.07113303628,4.0
17923,4.5,4.07113303628,4.0
17929,4.0,3.72427502339,3.5
17934,4.5,2.75160599572,3.0
17940,4.5,3.16890881913,3.0
17946,4.5,3.16890881913,3.0
17947,4.0,3.98581757508,4.0
17959,4.5,3.72427502339,3.5
17969,4.5,3.98581757508,4.0
17969,4.5,3.98581757508,4.0
17979,5.0,2.75160599572,3.0
17980,4.5,4.11492443325,4.0
17982,4.0,4.07113303628,4.0
17986,5.0,3.69511149228,3.5
17991,4.0,3.98581757508,4.0
17991,4.0,3.98581757508,4.0
17996,5.0,3.72427502339,3.5
18003,5.0,3.25148179509,3.5
18006,5.0,4.02077656676,4.0
18017,4.5,4.07113303628,4.0
18024,4.5,3.72427502339,3.5
18028,4.5,4.07113303628,4.0
18031,4.0,2.68604651163,2.5
18034,4.0,4.07113303628,4.0
18041,4.0,4.07113303628,4.0
18045,4.0,4.07113303628,4.0
18048,3.5,4.49681528662,4.5
18057,3.5,4.19736842105,4.0
18067,3.0,4.31882440476,4.5
18070,4.0,4.07113303628,4.0
18081,3.0,3.16890881913,3.0
18083,3.5,4.42830882353,4.5
18091,4.5,3.64806866953,3.5
18091,4.5,3.64806866953,3.5
18093,5.0,3.69511149228,3.5
18110,4.5,4.42830882353,4.5
18112,3.5,4.02077656676,4.0
18113,4.0,3.64806866953,3.5
18120,5.0,4.07113303628,4.0
18126,4.0,2.19110576923,2.0
18151,4.0,4.19736842105,4.0
18153,4.5,1.7625,2.0
18156,4.5,3.25148179509,3.5
18161,4.5,3.98581757508,4.0
18166,4.0,3.72427502339,3.5
18167,4.0,4.42830882353,4.5
18171,4.0,3.72427502339,3.5
18172,4.5,3.64806866953,3.5
18181,4.5,4.42830882353,4.5
18192,4.0,4.07113303628,4.0
18195,4.5,3.72427502339,3.5
18198,4.5,4.3115942029,4.5
18202,4.0,4.3115942029,4.5
18211,3.5,2.19110576923,2.0
18217,4.0,3.98581757508,4.0
18218,3.5,3.72427502339,3.5
18235,4.5,2.75160599572,3.0
18237,4.0,3.98581757508,4.0
18238,4.5,1.14893617021,1.0
18242,3.5,3.72427502339,3.5
18243,4.5,4.11492443325,4.0
18247,4.0,4.31882440476,4.5
18258,3.5,3.69511149228,3.5
18267,5.0,4.07113303628,4.0
18277,4.5,3.16890881913,3.0
18283,3.5,3.98581757508,4.0
18289,4.0,3.1449704142,3.0
18291,4.5,3.16890881913,3.0
18291,4.5,3.16890881913,3.0
18293,4.0,3.16890881913,3.0
18299,4.0,4.07113303628,4.0
18300,5.0,3.72427502339,3.5
18306,4.5,4.02077656676,4.0
18306,4.5,4.02077656676,4.0
18318,3.5,3.25148179509,3.5
18325,4.0,3.31609195402,3.5
18332,4.5,3.1449704142,3.0
18332,4.5,3.1449704142,3.0
18337,3.0,4.31882440476,4.5
18338,4.0,4.02077656676,4.0
18345,4.5,4.25389518414,4.5
18349,4.5,4.11492443325,4.0
18352,3.0,4.25389518414,4.5
18353,4.0,4.07113303628,4.0
18362,4.0,4.25389518414,4.5
18363,5.0,4.02077656676,4.0
18376,4.5,3.53464673913,3.5
18385,4.0,2.82460732984,3.0
18386,3.5,3.69511149228,3.5
18393,4.0,4.07113303628,4.0
18395,3.5,3.69511149228,3.5
18407,3.5,4.07113303628,4.0
18417,4.5,4.02077656676,4.0
18419,4.0,2.19110576923,2.0
18437,5.0,3.98581757508,4.0
18438,4.0,3.25148179509,3.5
18442,4.5,3.98581757508,4.0
18448,4.0,3.72427502339,3.5
18452,5.0,4.07113303628,4.0
18462,3.5,4.3115942029,4.5
18478,3.0,3.53464673913,3.5
18487,4.5,4.25389518414,4.5
18489,4.5,3.25148179509,3.5
18494,4.0,3.31609195402,3.5
18502,4.0,3.86979166667,4.0
18504,3.5,2.82460732984,3.0
18519,4.5,4.02077656676,4.0
18522,4.0,3.64806866953,3.5
18525,4.0,3.72427502339,3.5
18551,4.0,4.02077656676,4.0
18560,3.5,4.02077656676,4.0
18562,4.5,3.25148179509,3.5
18573,3.0,3.25148179509,3.5
18574,4.0,3.72427502339,3.5
18578,4.0,3.64806866953,3.5
18601,4.0,3.25148179509,3.5
18603,4.5,3.69511149228,3.5
18630,4.5,3.72427502339,3.5
18634,4.0,4.02077656676,4.0
18642,4.0,3.98581757508,4.0
18642,4.0,3.98581757508,4.0
18653,4.5,3.25148179509,3.5
18653,4.5,3.25148179509,3.5
18663,4.0,3.98581757508,4.0
18665,5.0,4.25389518414,4.5
18668,4.0,3.64806866953,3.5
18673,4.0,4.02077656676,4.0
18680,4.0,3.98581757508,4.0
18698,4.0,4.02077656676,4.0
18699,4.0,4.25389518414,4.5
18707,2.5,2.82460732984,3.0
18707,2.5,2.82460732984,3.0
18708,4.5,3.98581757508,4.0
18709,4.5,4.02077656676,4.0
18710,3.5,3.69511149228,3.5
18716,4.0,4.07113303628,4.0
18717,4.0,4.07113303628,4.0
18718,4.5,4.31882440476,4.5
18730,4.0,2.19110576923,2.0
18769,4.0,4.02077656676,4.0
18775,4.0,4.42830882353,4.5
18793,3.0,3.98581757508,4.0
18796,4.0,3.53464673913,3.5
18802,4.5,4.07113303628,4.0
18812,4.0,3.72427502339,3.5
18814,4.0,3.69511149228,3.5
18816,4.5,4.11492443325,4.0
18821,4.0,4.07113303628,4.0
18822,4.5,3.25148179509,3.5
18822,4.5,3.25148179509,3.5
18824,4.5,4.31882440476,4.5
18828,4.0,3.72427502339,3.5
18835,4.5,3.53464673913,3.5
18835,4.5,3.53464673913,3.5
18837,4.0,3.98581757508,4.0
18841,4.0,3.31609195402,3.5
18845,5.0,3.72427502339,3.5
18846,4.5,3.64806866953,3.5
18854,4.5,3.69511149228,3.5
18865,4.5,3.25148179509,3.5
18871,4.5,3.98581757508,4.0
18874,4.5,4.02077656676,4.0
18879,4.0,3.69511149228,3.5
18882,4.0,3.72427502339,3.5
18890,3.5,3.86979166667,4.0
18901,4.5,3.25148179509,3.5
18922,4.0,3.72427502339,3.5
18923,4.0,4.50833333333,4.5
18943,4.0,3.72427502339,3.5
18947,4.0,3.53464673913,3.5
18951,4.5,3.31609195402,3.5
18953,4.5,4.31882440476,4.5
18968,4.0,3.98581757508,4.0
18975,3.0,3.25148179509,3.5
18982,4.0,2.75160599572,3.0
18982,4.0,2.75160599572,3.0
18982,4.0,2.75160599572,3.0
18983,3.5,2.75160599572,3.0
18985,4.0,3.72427502339,3.5
18989,4.0,4.25389518414,4.5
18995,4.0,4.3115942029,4.5
18997,3.5,4.07113303628,4.0
19003,4.0,4.31882440476,4.5
19007,4.5,4.07113303628,4.0
19017,3.5,4.11492443325,4.0
19019,5.0,3.72427502339,3.5
19020,4.0,4.07113303628,4.0
19022,3.0,3.16890881913,3.0
19036,3.0,4.07113303628,4.0
19046,4.0,3.98581757508,4.0
19052,4.0,3.31609195402,3.5
19062,4.0,3.31609195402,3.5
19083,4.0,3.72427502339,3.5
19099,3.5,3.64806866953,3.5
19099,3.5,3.64806866953,3.5
19099,3.5,3.64806866953,3.5
19108,4.0,3.98581757508,4.0
19110,3.5,3.72427502339,3.5
19119,4.0,4.11492443325,4.0
19122,3.5,3.72427502339,3.5
19135,3.0,3.69511149228,3.5
19137,4.5,3.25148179509,3.5
19149,1.0,4.31882440476,4.5
19159,4.0,3.16890881913,3.0
19162,4.5,3.98581757508,4.0
19166,4.5,3.69511149228,3.5
19167,4.5,3.72427502339,3.5
19185,4.0,4.02077656676,4.0
19189,4.5,3.69511149228,3.5
19193,4.5,4.07113303628,4.0
19193,4.5,4.07113303628,4.0
19195,4.0,3.86979166667,4.0
19197,4.5,2.75160599572,3.0
19203,4.5,3.98581757508,4.0
19215,4.5,4.25389518414,4.5
19216,4.0,4.07113303628,4.0
19222,4.0,3.69511149228,3.5
19230,4.0,4.07113303628,4.0
19231,4.0,4.3115942029,4.5
19231,4.0,4.3115942029,4.5
19248,4.0,4.02077656676,4.0
19252,3.0,3.72427502339,3.5
19253,4.5,4.02077656676,4.0
19256,3.5,3.72427502339,3.5
19259,4.0,4.50833333333,4.5
19261,4.0,4.25389518414,4.5
19264,3.5,3.98581757508,4.0
19272,4.0,3.16890881913,3.0
19283,3.5,4.07113303628,4.0
19315,4.0,3.31609195402,3.5
19346,4.0,2.75160599572,3.0
19346,4.0,2.75160599572,3.0
19350,4.0,2.75160599572,3.0
